image_id,psnr_learned,ssim_learned,rmse_learned,mae_learned,bias_learned,r2_learned,pearson_learned,psnr_bicubic,ssim_bicubic,rmse_bicubic,mae_bicubic,bias_bicubic,r2_bicubic,pearson_bicubic
ntl_chip_Cuttack_1651,32.344608306884766,0.8851513862609863,0.0241415910422801,0.0167339816689491,-0.0009434038656763,0.9705821871757508,0.9852473735809326,30.549076080322266,0.8229262828826904,0.0296854600310325,0.0201342683285474,5.781483196187764e-06,0.9555198550224304,0.9777445793151855
ntl_chip_Dabou_1027,31.696678161621094,0.8543579578399658,0.026011349633336,0.0162632465362548,-0.0002537342079449,0.9364458918571472,0.9677438139915466,30.57343292236328,0.8029265403747559,0.0296023301780223,0.018193881958723,-8.029134187381715e-05,0.9176867604255676,0.9583743810653688
ntl_chip_Dadukou_1109,24.010692596435547,0.726701557636261,0.0630180463194847,0.0402389913797378,-0.000815282750409,0.7775557041168213,0.8819674253463745,23.10722541809082,0.6175268888473511,0.0699259340763092,0.0460739769041538,9.579560719430448e-05,0.7261151075363159,0.8548870086669922
ntl_chip_Datori_784,24.02377700805664,0.6608116626739502,0.062923178076744,0.046511348336935,-0.0008889567106962,0.660504937171936,0.812916100025177,23.07205390930176,0.5117056965827942,0.07020965218544,0.0521501936018466,7.219964754767716e-05,0.5773258209228516,0.7649813294410706
ntl_chip_Denan_1346,31.638896942138672,0.7559765577316284,0.0261849630624055,0.0203412771224975,-0.0016088373959064,0.5383365154266357,0.7350736260414124,30.771923065185547,0.670537531375885,0.028933523222804,0.02253326959908,-4.378016456030309e-07,0.4363309741020202,0.6751811504364014
ntl_chip_Dhariwal_1577,34.94390106201172,0.9108655452728271,0.0178977381438016,0.0130309602245688,-0.0017485599964857,0.9515251517295836,0.975774586200714,33.06357955932617,0.8571561574935913,0.0222237147390842,0.0157974679023027,-0.0001207757013617,0.9252599477767944,0.9628556370735168
ntl_chip_Dire_1898,28.522388458251957,0.6893001198768616,0.0374868549406528,0.0292259007692337,-0.0001328576763626,0.6971296072006226,0.835014283657074,27.596742630004883,0.5718724727630615,0.0417024530470371,0.0326454825699329,3.3219694159924984e-05,0.625180721282959,0.7948555946350098
ntl_chip_Divinopolis_963,31.55684471130371,0.9236485362052916,0.0264334995299577,0.0141341527923941,-0.0003638858906924,0.9681382179260254,0.984037458896637,29.291316986083984,0.8760936260223389,0.0343109183013439,0.0178634524345397,8.749972039368004e-06,0.9463183879852296,0.9734333157539368
ntl_chip_Dom_Pedrito_942,39.211570739746094,0.928712785243988,0.0109497318044304,0.0078265089541673,0.0003685714909806,0.9565605521202089,0.9781306385993958,37.48384475708008,0.9058496952056884,0.0133596658706665,0.0089139947667717,-5.202680767979473e-06,0.935335099697113,0.9679323434829712
ntl_chip_Douar_Ras_el_Ksar_1834,40.22442626953125,0.9589673280715942,0.0097444141283631,0.006163359619677,0.0004369403759483,0.981754720211029,0.9909221529960632,38.01670455932617,0.9441689252853394,0.0125646665692329,0.0071447915397584,2.6311194233130664e-05,0.969665229320526,0.9849929809570312
ntl_chip_El Crucero_8,32.112937927246094,0.9024947881698608,0.0247941762208938,0.0154821071773767,-0.0005568243796005,0.9735655188560486,0.986751914024353,30.00680160522461,0.850200891494751,0.0315978601574897,0.0191635265946388,3.3770276786526665e-05,0.9570674300193788,0.978630781173706
ntl_chip_El_Seibo_1266,34.476524353027344,0.9141407012939452,0.0188872069120407,0.0115302987396717,-0.0002811306912917,0.9485989809036256,0.97412770986557,32.221343994140625,0.8741631507873535,0.0244866330176591,0.0138262016698718,-6.25065149506554e-05,0.9136038422584534,0.9578140377998352
ntl_chip_Engandiyur_1606,33.455936431884766,0.8752155303955078,0.0212421417236328,0.0155663453042507,-0.0010780612938106,0.9705836176872252,0.9852620363235474,31.85601234436035,0.81801837682724,0.0255385395139455,0.0183143205940723,-1.7661601305007935e-05,0.957480788230896,0.9786609411239624
ntl_chip_Eqbaliyeh_1697,31.720638275146484,0.9306243062019348,0.0259396973997354,0.0163305252790451,-0.0009923207107931,0.9742335677146912,0.9870941042900084,28.521242141723636,0.8559815883636475,0.0374918095767498,0.022607060149312,-2.508789475541562e-05,0.946173369884491,0.9734413027763368
ntl_chip_Erzurum_377,34.699256896972656,0.9458460211753844,0.0184090174734592,0.0097972927615046,5.732908175559714e-05,0.977351188659668,0.9886592626571656,31.3680419921875,0.8958556652069092,0.0270143747329711,0.0131430504843592,-7.352122338488698e-06,0.951227605342865,0.9757798910140992
ntl_chip_Eydhafushi_1927,34.96306228637695,0.8882167339324951,0.017858300358057,0.0110074169933795,-7.310384535230696e-05,0.77149498462677,0.8786073923110962,32.89117431640625,0.8480622172355652,0.022669244557619,0.0125482995063066,-1.7802667571231725e-06,0.6317951679229736,0.8081485629081726
ntl_chip_Fontaine-lEveque_762,30.9782829284668,0.9092011451721193,0.0282542072236537,0.0179742537438869,-0.0006778714596293,0.9565963745117188,0.9781309962272644,28.67504119873047,0.8419604897499084,0.0368337854743003,0.0231260824948549,-3.452596138231456e-05,0.9262346625328064,0.963369369506836
ntl_chip_Forest_Hills_529,33.24216842651367,0.9309494495391846,0.0217714309692382,0.0140488464385271,-0.0010476941242814,0.9836806654930116,0.9918614625930786,30.714500427246094,0.879420280456543,0.0291254352778196,0.0182882435619831,2.7537716960068792e-05,0.970793843269348,0.9854902625083924
ntl_chip_Fotadrevo_1891,36.276145935058594,0.8609893321990967,0.0153526533395051,0.011477518826723,0.0001263806043425,0.5901058912277222,0.7684547305107117,35.15053176879883,0.8200863003730774,0.0174769796431064,0.0127619197592139,1.6029831385822035e-05,0.4688250422477722,0.7012097239494324
ntl_chip_Funadhoo_1926,35.75154113769531,0.9034010767936708,0.0163085237145423,0.0100596016272902,-1.0803380064317024e-05,0.8114473819732666,0.9010117650032043,33.280609130859375,0.8678027987480164,0.0216752849519252,0.0116503462195396,2.2602398530580103e-05,0.6669320464134216,0.8308095335960388
ntl_chip_Gaoping_1131,35.45347595214844,0.9466787576675416,0.016877906396985,0.0099777933210134,-0.0005798757774755,0.9863117337226868,0.9931799173355104,32.82731628417969,0.9154186844825744,0.0228365287184715,0.0125342411920428,-1.7279453459195793e-06,0.9749405980110168,0.987563967704773
ntl_chip_Gayeri_765,21.814189910888672,0.6157919764518738,0.0811503157019615,0.0616016536951065,-0.0018115286948159,0.669075071811676,0.8182246088981628,21.01804542541504,0.4614483714103699,0.0889400690793991,0.0685108751058578,-1.7691694665700197e-05,0.6024937629699707,0.7792609333992004
ntl_chip_Gisborne_34,38.08053588867188,0.9197552800178528,0.0124726649373769,0.0085863871499896,0.000292852288112,0.9458771347999572,0.972631573677063,36.09066390991211,0.8951352834701538,0.01568403840065,0.0098684914410114,-1.257126496057026e-05,0.914418876171112,0.9573237299919128
ntl_chip_Gosen_1773,34.37561798095703,0.9410903453826904,0.0191079080104827,0.0117209013551473,-0.0005073061329312,0.9786964058876038,0.9893479943275452,31.79276466369629,0.9007624387741088,0.0257251802831888,0.0150623396039009,6.333742931019515e-06,0.9613860845565796,0.9808850288391112
ntl_chip_Granadero_Baigorria_705,32.05979537963867,0.9480791091918944,0.024946330115199,0.0139722749590873,-0.0010831196559593,0.987030565738678,0.9935436844825744,29.264423370361328,0.9173696041107178,0.0344173125922679,0.0185481868684291,-2.364395186305046e-07,0.9753134250640868,0.9878329634666444
ntl_chip_Greenville_584,33.73469924926758,0.9209936857223512,0.0205712150782346,0.0136587545275688,-0.0008204240584746,0.973648726940155,0.986820638179779,31.306703567504883,0.8631114959716797,0.0272058229893445,0.0173955485224723,-6.217771442607045e-05,0.9539101123809814,0.9770549535751344
ntl_chip_Guaraciaba_do_Norte_937,32.912315368652344,0.9208959341049194,0.022614138200879,0.0128712831065058,-8.28129705041647e-05,0.9287594556808472,0.9638659954071044,29.97533416748047,0.8615219593048096,0.0317125543951988,0.0165714025497436,8.896166400518268e-05,0.8599027395248413,0.9317190051078796
ntl_chip_Guarei_879,32.57248306274414,0.917911410331726,0.0235164631158113,0.0130702927708625,-0.0002340768405701,0.9522939324378968,0.9759544730186462,29.92140769958496,0.8707900643348694,0.031910054385662,0.0164560079574584,-6.054680488887243e-05,0.9121615886688232,0.9566197991371156
ntl_chip_Gueoul_280,31.48043441772461,0.7761802077293396,0.0266670640558004,0.0201019179075956,9.001456783153117e-05,0.8866872191429138,0.9416856169700624,30.183507919311523,0.6993095874786377,0.0309615265578031,0.0226287264376878,7.878756150603294e-06,0.8472528457641602,0.9218990802764891
ntl_chip_Gurh_1574,33.22732162475586,0.872556746006012,0.0218086764216423,0.0159459263086318,-0.0010795921552926,0.9468786120414734,0.9731927514076232,31.715221405029297,0.8092392683029175,0.0259558763355016,0.018750425428152,3.689297591336072e-05,0.9247542023658752,0.9621480107307434
ntl_chip_Gurupi_948,36.676002502441406,0.9476333260536194,0.0146618857979774,0.0075432853773236,0.0004490354913286,0.9645227193832396,0.9822368621826172,33.854736328125,0.9280996322631836,0.0202888697385787,0.0089485039934515,3.848268534056842e-06,0.9320660829544068,0.9660660028457642
ntl_chip_Gyegu_1068,39.48273468017578,0.9426344633102416,0.0106131425127387,0.0066724456846714,0.000356363132596,0.9151040315628052,0.9569066762924194,38.01363754272461,0.927258551120758,0.0125691061839461,0.007534232456237,1.1894673662027344e-05,0.8809284567832947,0.9400805234909058
ntl_chip_Ha_Tinh_631,30.306303024291992,0.8430836796760559,0.0305268839001655,0.0188049804419279,-0.0005203069304116,0.8912619352340698,0.9441699981689452,28.819787979125977,0.7713764309883118,0.0362250469624996,0.0220042970031499,2.658212906681001e-05,0.8468791246414185,0.92154860496521
ntl_chip_Harij_1608,38.01491928100586,0.9414812326431274,0.0125672500580549,0.0084582334384322,-0.0002687480009626,0.9668054580688475,0.9833407402038574,35.94424819946289,0.9116001725196838,0.0159506741911172,0.0101181454956531,2.1547044525505044e-05,0.946525812149048,0.973513126373291
ntl_chip_Hayden_501,35.66205596923828,0.9524810314178468,0.0164774227887392,0.0094514954835176,-0.0002288627729285,0.9841803908348083,0.9920958876609802,33.054405212402344,0.9245233535766602,0.0222471989691257,0.011936386115849,6.876907718833536e-06,0.9711618423461914,0.985746681690216
ntl_chip_Heerhugowaard_20,30.10480117797852,0.8842793107032776,0.0312433559447526,0.0202517732977867,-0.0010986875277012,0.9594258666038512,0.9795634746551514,28.547901153564453,0.825059175491333,0.0373768992722034,0.0245591960847377,-4.210814950056374e-05,0.9419315457344056,0.9709977507591248
ntl_chip_Higashi-Matsuyama_1778,31.80413246154785,0.9247559309005736,0.0256915334612131,0.018294496461749,-0.002534900791943,0.9791299700737,0.9896465539932252,29.596240997314453,0.8605844974517822,0.0331272929906845,0.0234043467789888,1.7141304851975292e-05,0.9653011560440063,0.9827461838722228
ntl_chip_Huajiang_1097,32.72404098510742,0.8460981845855713,0.0231096744537353,0.0160669200122356,-0.0006005687755532,0.8894380927085876,0.9432356953620912,31.28429412841797,0.7840476036071777,0.0272761080414056,0.0183532498776912,-4.671725400839932e-05,0.8459780216217041,0.9215673208236694
ntl_chip_Huishi_1104,38.3289794921875,0.9288604259490968,0.0121209369972348,0.0081334263086318,0.0003057668509427,0.9380784034729004,0.968866765499115,36.29541397094727,0.9036023020744324,0.015318633057177,0.0094315912574529,5.462919943965972e-06,0.9010969400405884,0.9508745670318604
ntl_chip_Huozhou_1113,34.253395080566406,0.9247759580612184,0.019378688186407,0.0115465698763728,-0.0003447374620009,0.9557559490203856,0.9777567386627196,31.65485572814941,0.8845270872116089,0.0261368993669748,0.0143492557108402,-1.4418212231248615e-05,0.9195151329040528,0.9603607654571532
ntl_chip_Hyeres_1392,33.73412322998047,0.9549646377563475,0.0205725748091936,0.0110766952857375,-0.0004164557321928,0.980220377445221,0.9901273846626282,30.308151245117188,0.9199692606925964,0.0305203944444656,0.0154241919517517,4.848829848924652e-05,0.9564667344093324,0.9786991477012634
ntl_chip_Hyosha_1010,33.48940658569336,0.8051877021789551,0.0211604442447423,0.0158498659729957,-0.0002837470092345,0.7421163320541382,0.8615792989730835,32.33551788330078,0.7421121001243591,0.0241668727248907,0.0175868235528469,-1.5623256331309676e-05,0.6636315584182739,0.8193884491920471
ntl_chip_Ilaka_Atsinanana_1876,28.18498992919922,0.7193823456764221,0.0389716699719429,0.027436152100563,-0.0004439129552338,0.5847609043121338,0.7650163769721985,27.284364700317383,0.61644446849823,0.0432295389473438,0.0305126793682575,2.5085213565034792e-05,0.4890699982643127,0.7088358402252197
ntl_chip_Imzouren_1845,35.14192199707031,0.9437493085861206,0.01749431155622,0.0101978778839111,-0.0001864111691247,0.9777398109436036,0.9888720512390136,32.34758377075195,0.9077024459838868,0.0241333227604627,0.0132155865430831,3.124198701698333e-05,0.957638680934906,0.9791842699050904
ntl_chip_Inongo_1007,29.935590744018555,0.7188743352890015,0.0318579897284507,0.0234916433691978,-0.000254095532,0.5269037485122681,0.726091742515564,29.169340133666992,0.625746488571167,0.0347961522638797,0.0256363078951835,2.4694891180843115e-06,0.4356152415275574,0.6708410978317261
ntl_chip_Irshava_391,34.47771453857422,0.915884494781494,0.0188846159726381,0.0127058941870927,-0.0003474112891126,0.9425809383392334,0.9709540009498596,31.986343383789062,0.865071177482605,0.0251581873744726,0.0159744229167699,-3.080604074057192e-05,0.8980943560600281,0.9502387046813964
ntl_chip_Isangel_635,39.5434455871582,0.9315073490142822,0.0105392131954431,0.0070783607661724,0.0003855903050862,0.8280770182609558,0.9101210236549376,38.2596435546875,0.9135276079177856,0.0122180869802832,0.0078381700441241,2.1638625185005367e-06,0.7689404487609863,0.8815970420837402
ntl_chip_Itaperucu_907,32.26377868652344,0.9030537009239196,0.0243673026561737,0.0161676835268735,-0.0010795521084219,0.9886435270309448,0.9943453669548036,29.93221664428711,0.8478825688362122,0.0318703651428222,0.0204657651484012,-1.7799560737330467e-05,0.9805731773376464,0.990308940410614
ntl_chip_Jabonga_65,31.8736572265625,0.8020081520080566,0.025486709550023,0.016461007297039,-0.0015814859652891,0.8118182420730591,0.9014724493026732,30.889623641967773,0.7549551725387573,0.0285440851002931,0.0189061164855957,-5.006054198020138e-05,0.7639618515968323,0.8770552277565002
ntl_chip_Jafarabad_1593,34.666961669921875,0.8876626491546631,0.0184775963425636,0.012154197320342,-0.0002681653713807,0.9307570457458496,0.964823305606842,33.35939407348633,0.8435818552970886,0.0214795693755149,0.0141216069459915,2.685467916307971e-05,0.9064301252365112,0.9527186751365662
ntl_chip_Jieshou_1128,34.369590759277344,0.9383551478385924,0.0191211756318807,0.012480104342103,-0.001097388099879,0.9796455502510072,0.9898346066474916,31.610355377197266,0.8883466720581055,0.0262711495161056,0.016589980572462,-3.9910119085107e-06,0.9615772366523744,0.9810261726379396
