image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Palmira_1204,37.74278259277344,0.9293503165245056,0.0129672540351748,0.0086799915879964,-0.0001167331793112,0.942831814289093,0.971002161502838
ntl_chip_Panabo_96,26.98564720153809,0.7937448024749756,0.0447421185672283,0.0271699540317058,-0.0015230906428769,0.9290082454681396,0.963937282562256
ntl_chip_Panamaram_1545,30.130556106567383,0.7726877927780151,0.0311508532613515,0.023752499371767,-0.0014493206981569,0.8370683789253235,0.9151739478111268
ntl_chip_Paripiranga_891,36.38673782348633,0.929876744747162,0.0151584111154079,0.0102217309176921,-0.0002754987508524,0.9673061966896056,0.9835898280143738
ntl_chip_Paris_425,36.10504150390625,0.9371649026870728,0.0156580992043018,0.0096882479265332,-7.059671770548448e-05,0.9550413489341736,0.9773662090301514
ntl_chip_Pataskala_518,32.625335693359375,0.9317132830619812,0.0233737919479608,0.0158035662025213,-0.001810181653127,0.98588889837265,0.9929949641227722
ntl_chip_Patera_1543,31.44686508178711,0.8129676580429077,0.0267703328281641,0.0197811424732208,-0.0009919983567669,0.8783329129219055,0.9373587369918824
ntl_chip_Plouzane_1372,33.41157531738281,0.8905396461486816,0.0213509164750576,0.0131609961390495,3.1151517760008574e-05,0.9576127529144288,0.9786176681518556
ntl_chip_Polyarnyye_Zori_195,61.74248504638672,0.9985860586166382,0.0008120975689962,0.0002327276015421,0.0002327276015421,-10805271552.0,0.0
ntl_chip_Porta_Westfalica_1249,32.121788024902344,0.9005230069160461,0.0247689187526702,0.016013802960515,-0.0006421064026653,0.953240156173706,0.976423680782318
ntl_chip_Prichard_516,32.25118637084961,0.9416959285736084,0.0244026482105255,0.0147641794756054,-0.0010601255344226,0.9820942878723145,0.9910567998886108
ntl_chip_Pueblo_Nuevo_1190,32.4063835144043,0.8675963878631592,0.0239704940468072,0.0142207760363817,-0.0002004365087486,0.8328039646148682,0.9127712845802308
