image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_El Crucero_8,30.00680160522461,0.850200891494751,0.0315978601574897,0.0191635265946388,3.3770276786526665e-05,0.9570674300193788,0.978630781173706
ntl_chip_El_Seibo_1266,32.221343994140625,0.8741631507873535,0.0244866330176591,0.0138262016698718,-6.25065149506554e-05,0.9136038422584534,0.9578140377998352
ntl_chip_Engandiyur_1606,31.85601234436035,0.81801837682724,0.0255385395139455,0.0183143205940723,-1.7661601305007935e-05,0.957480788230896,0.9786609411239624
ntl_chip_Eqbaliyeh_1697,28.521242141723636,0.8559815883636475,0.0374918095767498,0.022607060149312,-2.508789475541562e-05,0.946173369884491,0.9734413027763368
ntl_chip_Erzurum_377,31.3680419921875,0.8958556652069092,0.0270143747329711,0.0131430504843592,-7.352122338488698e-06,0.951227605342865,0.9757798910140992
ntl_chip_Eydhafushi_1927,32.89117431640625,0.8480622172355652,0.022669244557619,0.0125482995063066,-1.7802667571231725e-06,0.6317951679229736,0.8081485629081726
ntl_chip_Fontaine-lEveque_762,28.67504119873047,0.8419604897499084,0.0368337854743003,0.0231260824948549,-3.452596138231456e-05,0.9262346625328064,0.963369369506836
ntl_chip_Forest_Hills_529,30.714500427246094,0.879420280456543,0.0291254352778196,0.0182882435619831,2.7537716960068792e-05,0.970793843269348,0.9854902625083924
ntl_chip_Fotadrevo_1891,35.15053176879883,0.8200863003730774,0.0174769796431064,0.0127619197592139,1.6029831385822035e-05,0.4688250422477722,0.7012097239494324
ntl_chip_Funadhoo_1926,33.280609130859375,0.8678027987480164,0.0216752849519252,0.0116503462195396,2.2602398530580103e-05,0.6669320464134216,0.8308095335960388
ntl_chip_Gaoping_1131,32.82731628417969,0.9154186844825744,0.0228365287184715,0.0125342411920428,-1.7279453459195793e-06,0.9749405980110168,0.987563967704773
ntl_chip_Gayeri_765,21.01804542541504,0.4614483714103699,0.0889400690793991,0.0685108751058578,-1.7691694665700197e-05,0.6024937629699707,0.7792609333992004
ntl_chip_Gisborne_34,36.09066390991211,0.8951352834701538,0.01568403840065,0.0098684914410114,-1.257126496057026e-05,0.914418876171112,0.9573237299919128
ntl_chip_Gosen_1773,31.79276466369629,0.9007624387741088,0.0257251802831888,0.0150623396039009,6.333742931019515e-06,0.9613860845565796,0.9808850288391112
ntl_chip_Granadero_Baigorria_705,29.264423370361328,0.9173696041107178,0.0344173125922679,0.0185481868684291,-2.364395186305046e-07,0.9753134250640868,0.9878329634666444
ntl_chip_Greenville_584,31.306703567504883,0.8631114959716797,0.0272058229893445,0.0173955485224723,-6.217771442607045e-05,0.9539101123809814,0.9770549535751344
ntl_chip_Guaraciaba_do_Norte_937,29.97533416748047,0.8615219593048096,0.0317125543951988,0.0165714025497436,8.896166400518268e-05,0.8599027395248413,0.9317190051078796
ntl_chip_Guarei_879,29.92140769958496,0.8707900643348694,0.031910054385662,0.0164560079574584,-6.054680488887243e-05,0.9121615886688232,0.9566197991371156
